time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,1000,,,,,0.15427880429408766,0.001,-3.638055931438099,911,22.1,38.893456888198855
195,1040,5,17.671799175,13.0,80,0.135239426554604,0.001,-3.777655666524714,933,,
195,1131,5,18.73705767857143,13.464285714285714,84,0.16293412176045505,0.001,-4.163561755960638,1023,,
195,1219,6,19.646568625,13.852272727272727,88,0.1699545027857477,0.001,-4.397331237792969,1112,,
195,1310,6,20.53361219565218,14.23913043478261,92,0.16632166909782783,0.001,-4.803015073140462,1202,,
194,1396,7,21.252413791666665,14.541666666666666,96,0.21641310524534096,0.001,-5.120781421661377,1289,,
194,1483,7,21.939492849999997,14.83,100,0.18177391825751824,0.001,-5.243307417089289,1376,,
193,1571,8,22.89767215,14.86,104,0.1694547992876985,0.001,-5.710435823960737,1464,,
193,1660,8,24.075298189999998,15.31,108,0.16453539681705562,0.001,-6.001212726939809,1552,,
190,1749,9,25.401220540000004,15.92,112,0.12175584390111592,0.001,-6.557059168815613,1642,,
194,1914,9,28.28624736,17.29,116,0.17556508861127354,0.001,-7.115525359199161,1749,,
,2000,,,,,0.17717600016690352,0.001,-7.3892098034129425,1897,24.8,43.510392886400226
184,2052,11,30.140852650000003,18.39,120,0.2345360673286698,0.001,-7.53411999615756,1943,,
185,2187,11,32.177600139999996,19.46,124,0.48567050525120325,0.001,-7.80833522011252,2047,,
185,2468,13,36.47433925,21.99,128,0.6245733918746312,0.001,-8.481226783049735,2318,,
184,2767,15,41.72211711,24.7,132,0.6914380859583616,0.001,-9.46729085445404,2625,,
,3000,,,,,0.8438858795624513,0.001,-10.14945446361195,2864,82.1,157.46945204138757
178,3032,17,46.272466149999985,27.07,136,,,,,,
177,3274,18,50.57829535,29.21,140,0.969315149567344,0.001,-11.13540778841291,3136,,
178,3616,20,56.904443660000005,32.35,144,1.2635217063567217,0.001,-11.983892085940338,3444,,
178,3925,21,62.49420155,35.16,148,1.3813080852290234,0.001,-13.08909595580328,3754,,
,4000,,,,,1.636831090200779,0.001,-13.33021104058554,3840,85.3,166.1741997241974
174,4261,24,68.66895546999999,38.24,152,1.703546855858592,0.001,-14.39571260851483,4097,,
174,4499,25,71.80743562,39.86,156,1.8531411066651344,0.001,-15.442291906901769,4361,,
176,4821,27,76.38766743,42.21,160,2.078229491969189,0.001,-16.49900988170079,4662,,
,5000,,,,,2.339944017487903,0.001,-17.29353292598281,4906,85.2,163.3874962747097
172,5153,29,81.1267654,44.66,164,2.3844581900656907,0.001,-17.68176761893339,4993,,
172,5485,31,85.86216911999998,47.09,168,2.6217012462161837,0.001,-18.816396713256836,5319,,
173,5829,33,90.92592667,49.67,172,3.3675752060357915,0.001,-19.73360332222872,5658,,
,6000,,,,,2.79556220131261,0.001,-20.53463599795387,5914,85.4,164.41847875714302
169,6168,36,95.82529229999999,52.17,176,2.8462264311724694,0.001,-20.924747555754905,6001,,
170,6490,38,100.27147323000003,54.5,180,2.923009893473457,0.001,-21.823448358580123,6322,,
169,6757,39,103.58702083,56.26,184,3.596094908458846,0.001,-22.431609834943497,6629,,
,7000,,,,,4.277710870820648,0.001,-23.189083251953125,6890,68.5,126.32104849219323
168,7059,41,107.69919367,58.4,188,,,,,,
167,7329,43,111.10004338000003,60.19,192,3.9481468752578452,0.001,-23.878759454797816,7200,,
167,7510,44,112.74527631000001,61.14,196,4.194931948184967,0.001,-24.326468048095702,7376,,
168,7848,46,117.66492597999999,63.65,200,4.333556598351326,0.001,-25.274317026138306,7677,,
,8000,,,,,4.827136849248132,0.001,-25.5967517231786,7849,85.5,164.0719554424286
165,8131,49,121.38608784999998,65.6,204,4.02741394881849,0.001,-26.061205122205948,7990,,
165,8442,50,125.69414436999998,67.82,208,4.940688729286194,0.001,-26.666806864184004,8271,,
166,8784,52,130.67237218,70.35,212,4.706299622853597,0.001,-27.292429015749978,8614,,
,9000,,,,,5.4688768109609915,0.001,-27.92076319317485,8871,85.4,164.69289566278457
164,9125,55,134.09780236,72.11,216,4.721136457863308,0.001,-28.007891155424574,8955,,
164,9319,56,135.53557837,72.67,220,7.306271022016352,0.001,-28.49070649988511,9198,,
164,9503,57,135.94627185,73.16,224,13.943852878752208,0.001,-29.349185770208184,9398,,
164,9577,58,131.45679983000002,71.09,228,8.512468281246367,0.001,-29.0280234596946,9480,,
165,9627,58,126.19759483999998,68.6,232,8.48393871386846,0.001,-30.109588305155437,9530,,
165,9701,58,121.48204564000004,66.69,236,17.5103843439193,0.001,-30.24411565607244,9594,,
,10000,,,,,10.520533525943756,0.001,-30.64864616394043,9909,19.1,-0.3430768965743482
165,10013,60,119.75053488000002,67.39,240,,,,,,
165,10087,60,113.14888947,64.71,244,16.20110034942627,0.001,-31.363149219089085,9984,,
165,10159,61,107.27027529000003,62.34,248,10.799360076586405,0.001,-31.585086398654514,10056,,
165,10233,61,100.79546959000001,59.72,252,19.18624226670516,0.001,-31.498477172851562,10130,,
165,10305,62,96.33198274,58.06,256,19.73047865761651,0.001,-32.03892283969455,10202,,
165,10379,62,90.14554684000001,55.58,260,15.052627776798449,0.001,-32.45158081054687,10276,,
166,10452,62,83.81324905,52.99,264,12.843757483694288,0.001,-32.300133599175346,10348,,
166,10524,63,77.45152669,50.39,268,17.320148355431026,0.001,-33.0944947136773,10421,,
166,10596,63,70.82110639999999,47.67,272,14.922274655765957,0.001,-32.45632447136773,10493,,
166,10668,64,64.30187208999999,45.0,276,12.302089201079475,0.001,-33.35713322957357,10565,,
166,10740,64,58.22723219999999,42.5,280,9.19579741689894,0.001,-33.19288571675619,10637,,
